Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CEF-0127,CARD-0508,Co-invest with suppliers in decarbonisation or regenerative agriculture projects (e.g. insetting programmes) — Efficiency,efficiency,Supplier & Value Chain Engagement,Efficiency Factors,,Efficiency,,Co-invest with suppliers in decarbonisation or sets a clear operating standard: £/$ invested; acres/hectares covered; suppliers/farms participating; verified tCO2e.,Engagement,£/$ invested; acres/hectares covered; suppliers/farms participating; verified tCO2e,£/$ invested; acres/hectares covered; suppliers/farms participating; verified tCO2e,,,2,,Single published figure stored as Value_Base.,GBP,money,hectares,/ invested; acres/hectares covered; suppliers/farms participating; verified tCOe,,published_display,,,All,None,,,,CEVID-0278,1,Supplier coverage % = compliant suppliers or spend ÷ priority suppliers or addressable spend × 100; track response and action closure.,Co-invest with suppliers in decarbonisation or sets a clear operating standard: £/$ invested; acres/hectares covered; suppliers/farms participating; verified tCO2e.,None,SG-INIT-0127,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,128
CEF-0128,CARD-0512,"Map supply chains beyond Tier 1 (Tier 2/3, down to farm/origin level) for material (High-spend, high-carbon and/or high-risk commodities) — Efficiency",efficiency,Supplier & Value Chain Engagement,Efficiency Factors,,Efficiency,,"Map supply chains beyond Tier 1 (Tier 2/3, down to sets a clear operating standard: % volume/spend traceable to Tier 2/3/origin; number of high-risk gaps; % gaps under remediation.",Risk Anaysis,% volume/spend traceable to Tier 2/3/origin; number of high-risk gaps; % gaps under remediation,% volume/spend traceable to Tier 2/3/origin; number of high-risk gaps; % gaps under remediation,,,2,,Single published figure stored as Value_Base.,,percent,spend,% volume/spend traceable to Tier //origin; number of high risk gaps; % gaps under remediation,,published_display,,,All,None,,,,CEVID-0273,1,Supplier coverage % = compliant suppliers or spend ÷ priority suppliers or addressable spend × 100; track response and action closure.,"Map supply chains beyond Tier 1 (Tier 2/3, down to sets a clear operating standard: % volume/spend traceable to Tier 2/3/origin; number of high-risk gaps; % gaps under remediation.",None,SG-INIT-0128,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,129
CEF-0129,CARD-0516,"Map exposure to forest-risk commodities (soy, palm oil, cocoa, coffee, beef/leather, rubber, timber/paper & packaging) — Efficiency",efficiency,Supplier & Value Chain Engagement,Efficiency Factors,,Efficiency,,Map exposure to forest-risk commodities should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Deforestation,% forest-risk spend/volume screened; % with known origin; number/value of high-risk,% forest-risk spend/volume screened; % with known origin; number/value of high-risk,,,,,Display text has no parseable number; numeric columns left blank.,,percent,volume,% forest risk spend/volume screened; % with known origin; number/value of high risk,,published_display,,,All,None,,,,CEVID-0273,1,On-time delivery % = actions completed by due date ÷ actions due × 100; track overdue actions and cycle time.,Map exposure to forest-risk commodities should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0129,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,130
CEF-0130,CARD-0520,Set a deforestation-free sourcing commitment and require traceability to origin — Efficiency,efficiency,Supplier & Value Chain Engagement,Efficiency Factors,,Efficiency,,Set a deforestation-free sourcing commitment and require should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Deforestation,% commodity volume covered; % traceable to origin/control point; % verified deforestation-free,% commodity volume covered; % traceable to origin/control point; % verified deforestation-free,,,,,Display text has no parseable number; numeric columns left blank.,,percent,control,% commodity volume covered; % traceable to origin/control point; % verified deforestation free,,published_display,,,All,None,,,,CEVID-0273,1,"Coverage % = compliant or completed items ÷ eligible items × 100; track volume, quality, exceptions and cycle time.",Set a deforestation-free sourcing commitment and require should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0130,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,131
CEF-0131,CARD-0524,"Source certified sustainable commodities (e.g. RSPO for palm oil, Rainforest Alliance/UTZ or 4C for coffee and cocoa, FSC/PEFC for timber and paper-based packaging) — Efficiency",efficiency,Supplier & Value Chain Engagement,Efficiency Factors,,Efficiency,,Source certified sustainable commodities should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Deforestation,% commodity volume/spend certified; % chain-of-custody verified; number of priority commodities,% commodity volume/spend certified; % chain-of-custody verified; number of priority commodities,,,,,Display text has no parseable number; numeric columns left blank.,,percent,spend,% commodity volume/spend certified; % chain of custody verified; number of priority commodities,,published_display,,,All,None,,,,CEVID-0273,1,"Coverage % = compliant or completed items ÷ eligible items × 100; track volume, quality, exceptions and cycle time.",Source certified sustainable commodities should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0131,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,132
CEF-0132,CARD-0528,Establish corporate travel policies that prioritise lower carbon transport — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Management can track a 0–100% compliance rate against the travel hierarchy while monitoring travel tCO₂e per employee.,Transport and Distribution,Travel-hierarchy compliance; tCO₂e per employee; rail/virtual substitution rate,,,,,,Display text has no parseable number; numeric columns left blank.,,mass_or_carbon,virtual,Travel hierarchy compliance; tCO₂e per employee; rail/virtual substitution rate,,published_display,,,all,,,,,CEVID-0279,1,Compliance % = compliant bookings ÷ eligible bookings × 100; substitution % = shifted short-haul trips ÷ eligible short-haul trips × 100.,Management can track a 0–100% compliance rate against the travel hierarchy while monitoring travel tCO₂e per employee.,,SG-INIT-0132,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,133
CEF-0133,CARD-0532,Provide infrastructure and incentives for low-carbon guest travel — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,"Track 0–100% utilisation, sessions per charger and lower-carbon arrival share to ensure infrastructure is commercially used rather than merely installed.",Transport and Distribution,Sessions per charger; utilisation %; annual kWh; lower-carbon guest arrival share; charging revenue,Sessions per charger; utilisation %; annual kWh; lower-carbon guest arrival share; charging revenue,,,,,Display text has no parseable number; numeric columns left blank.,,percent,,Sessions per charger; utilisation %; annual kWh; lower carbon guest arrival share; charging revenue,annual,published_display,annual,,all,,,,,CEVID-0280,5,Utilisation % = occupied charging hours ÷ available charging hours × 100; low-carbon arrival share = qualifying guests ÷ surveyed guests × 100.,"Track 0–100% utilisation, sessions per charger and lower-carbon arrival share to ensure infrastructure is commercially used rather than merely installed.",,SG-INIT-0133,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,134
CEF-0134,CARD-0536,Commission specialist assessments for on-farm emissions hotspots in the top three commodities — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Commission specialist on-farm emissions assessments for the top three commodities gives management a measurable 0–100% control tied directly to the KPI.,Nature & Biodiversity – Supplier Engagement,Top 3 commodities assessed by a named specialist,Top 3 commodities assessed by a named specialist,,,3,,Single published figure stored as Value_Base.,,,,Top commodities assessed by a named specialist,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Coverage % = completed or compliant scope ÷ eligible scope × 100; track exceptions, action closure and review cadence.",Commission specialist on-farm emissions assessments for the top three commodities gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0134,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,135
CEF-0135,CARD-0540,Publish a biodiversity policy with named targets and owner — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Publish a biodiversity policy with named targets and owner gives management a measurable 0–100% control tied directly to the KPI.,Nature & Biodiversity – Biodiversity,"Policy published, named owner and annual review completed",,,,0,,Single published figure stored as Value_Base.,,,,Policy published named owner and annual review completed,annual,published_display,annual,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Coverage % = completed or compliant scope ÷ eligible scope × 100; track exceptions, action closure and review cadence.",Publish a biodiversity policy with named targets and owner gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0135,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,136
CEF-0136,CARD-0544,Ensure compliance with Biodiversity Net Gain (BNG) requirements — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Ensure compliance with Biodiversity Net Gain requirements gives management a measurable 0–100% control tied directly to the KPI.,Nature & Biodiversity – Biodiversity,Biodiversity units gained per qualifying development project,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Biodiversity units gained per qualifying development project,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Coverage % = completed or compliant scope ÷ eligible scope × 100; track exceptions, action closure and review cadence.",Ensure compliance with Biodiversity Net Gain requirements gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0136,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,137
CEF-0137,CARD-0548,Engage priority suppliers by spend on biodiversity and request a formal response within 90 days — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Engage priority suppliers on biodiversity and request a formal response within 90 days gives management a measurable 0–100% control tied directly to the KPI.,Nature & Biodiversity – Biodiversity,% suppliers by spend briefed and % formal responses received,% suppliers by spend briefed and % formal responses received,,,,,Display text has no parseable number; numeric columns left blank.,,percent,,% suppliers by spend briefed and % formal responses received,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Coverage % = completed or compliant scope ÷ eligible scope × 100; track exceptions, action closure and review cadence.",Engage priority suppliers on biodiversity and request a formal response within 90 days gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0137,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,138
CEF-0138,CARD-0552,Undertake a TNFD review — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Undertake a TNFD review gives management a measurable 0–100% control tied directly to the KPI.,Nature & Biodiversity – Biodiversity,4-pillar TNFD assessment completed and published,4-pillar TNFD assessment completed and published,,,4,,Single published figure stored as Value_Base.,,,,pillar TNFD assessment completed and published,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Coverage % = completed or compliant scope ÷ eligible scope × 100; track exceptions, action closure and review cadence.",Undertake a TNFD review gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0138,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,139
CEF-0139,CARD-0556,Fund a named biodiversity protection or restoration programme with annual investment and independent verification — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Fund a verified biodiversity protection or restoration programme gives management a measurable 0–100% control tied directly to the KPI.,Nature & Biodiversity – Biodiversity,£ invested per year and hectares protected or restored,£ invested per year and hectares protected or restored,,,,,Display text has no parseable number; numeric columns left blank.,GBP,money,,invested per year and hectares protected or restored,annual,published_display,annual,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Coverage % = completed or compliant scope ÷ eligible scope × 100; track exceptions, action closure and review cadence.",Fund a verified biodiversity protection or restoration programme gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0139,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,140
CEF-0140,CARD-0560,Complete a water efficiency audit across all kitchen and bathroom fixtures and implement identified measures within 12 months — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Audit kitchen and bathroom water efficiency and implement measures within 12 months gives management a measurable 0–100% control tied directly to the KPI.,Water Management – Water,% water reduction per cover or site after implementation,% water reduction per cover or site after implementation,,,,,Display text has no parseable number; numeric columns left blank.,,percent,,% water reduction per cover or site after implementation,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Efficiency improvement % = (baseline intensity − current intensity) ÷ baseline intensity × 100; normalise for covers, rooms or production volume.",Audit kitchen and bathroom water efficiency and implement measures within 12 months gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0140,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,141
CEF-0141,CARD-0564,"Complete a formal water risk assessment for all owned sites and top 10 suppliers by spend, with a mitigation plan for each identified risk — Efficiency",efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Assess water risk across owned sites and the top 10 suppliers gives management a measurable 0–100% control tied directly to the KPI.,Water Management – Water,% identified water risks with mitigation plan and named owner,% identified water risks with mitigation plan and named owner,,,,,Display text has no parseable number; numeric columns left blank.,,percent,,% identified water risks with mitigation plan and named owner,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Efficiency improvement % = (baseline intensity − current intensity) ÷ baseline intensity × 100; normalise for covers, rooms or production volume.",Assess water risk across owned sites and the top 10 suppliers gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0141,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,142
CEF-0142,CARD-0568,Recycle rainwater and grey water — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Recycle rainwater and grey water gives management a measurable 0–100% control tied directly to the KPI.,Water Management – Water,m³ water reused per year and % of site water demand,m³ water reused per year and % of site water demand,,,,,Display text has no parseable number; numeric columns left blank.,,percent,,m³ water reused per year and % of site water demand,annual,published_display,annual,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Efficiency improvement % = (baseline intensity − current intensity) ÷ baseline intensity × 100; normalise for covers, rooms or production volume.",Recycle rainwater and grey water gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0142,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,143
CEF-0143,CARD-0572,Self-supply water direct from the wholesale water market — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Self-supply water direct from the wholesale water market gives management a measurable 0–100% control tied directly to the KPI.,Water Management – Water,"Wholesale contract in place, unit-cost reduction and data-quality improvement",,,,0,,Single published figure stored as Value_Base.,,,,Wholesale contract in place unit cost reduction and data quality improvement,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Coverage % = completed or compliant scope ÷ eligible scope × 100; track exceptions, action closure and review cadence.",Self-supply water direct from the wholesale water market gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0143,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,144
CEF-0144,CARD-0576,Complete supply chain water mapping covering top 5 commodities by estimated water use — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Complete supply chain water mapping covering top 5 commodities by estimated water use gives management a measurable 0–100% control tied directly to the KPI.,Water Management – Water,% food and ingredient spend mapped for water intensity,% food and ingredient spend mapped for water intensity,,,,,Display text has no parseable number; numeric columns left blank.,,percent,,% food and ingredient spend mapped for water intensity,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Efficiency improvement % = (baseline intensity − current intensity) ÷ baseline intensity × 100; normalise for covers, rooms or production volume.",Complete supply chain water mapping covering top 5 commodities by estimated water use gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0144,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,145
CEF-0145,CARD-0580,Use high-efficiency shower and faucet aerators — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Use high-efficiency shower and faucet aerators gives management a measurable 0–100% control tied directly to the KPI.,Water Management – Water,% fixtures upgraded and % flow-rate reduction,% fixtures upgraded and % flow-rate reduction,,,,,Display text has no parseable number; numeric columns left blank.,,percent,,% fixtures upgraded and % flow rate reduction,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Efficiency improvement % = (baseline intensity − current intensity) ÷ baseline intensity × 100; normalise for covers, rooms or production volume.",Use high-efficiency shower and faucet aerators gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0145,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,146
CEF-0146,CARD-0584,Optimise hot liquor use — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Optimise hot liquor use gives management a measurable 0–100% control tied directly to the KPI.,Water Management – Brewing,Litres of hot liquor per hectolitre of beer,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Litres of hot liquor per hectolitre of beer,,published_display,,,"Brewries, Pubs/Bars (partial)","Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",,,,,0,"Efficiency improvement % = (baseline intensity − current intensity) ÷ baseline intensity × 100; normalise for covers, rooms or production volume.",Optimise hot liquor use gives management a measurable 0–100% control tied directly to the KPI.,"Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",SG-INIT-0146,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,147
CEF-0147,CARD-0588,Optimise CIP wash temperature — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Optimise CIP wash temperature gives management a measurable 0–100% control tied directly to the KPI.,Water Management – Brewing,"CIP temperature °C, kWh per cycle and water volume per cycle",,,,0,,Single published figure stored as Value_Base.,,,,CIP temperature °C kWh per cycle and water volume per cycle,,published_display,,,"Brewries, Pubs/Bars (partial)","Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",,,,,0,"Efficiency improvement % = (baseline intensity − current intensity) ÷ baseline intensity × 100; normalise for covers, rooms or production volume.",Optimise CIP wash temperature gives management a measurable 0–100% control tied directly to the KPI.,"Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",SG-INIT-0147,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,148
CEF-0148,CARD-0592,Reduce water temp in laundry; and line dry linens where possible — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Reduce water temp in laundry; and line dry linens where possible gives management a measurable 0–100% control tied directly to the KPI.,Water Management – Brewing,"Wash temperature, % eligible loads line-dried and kWh per kg laundry","Wash temperature, % eligible loads line-dried and kWh per kg laundry",,,0,,Single published figure stored as Value_Base.,,percent,,Wash temperature % eligible loads line dried and kWh per kg laundry,,published_display,,,"Hotels, Pubs/Bars (partial), Experiential Leisure (partial)","Restaurant, QSR, Contract Caterers, Brewries",,,,,0,"Efficiency improvement % = (baseline intensity − current intensity) ÷ baseline intensity × 100; normalise for covers, rooms or production volume.",Reduce water temp in laundry; and line dry linens where possible gives management a measurable 0–100% control tied directly to the KPI.,"Restaurant, QSR, Contract Caterers, Brewries",SG-INIT-0148,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,149
CEF-0149,CARD-0596,Conduct a waste characterisation assessment — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Conduct a waste characterisation assessment gives management a measurable 0–100% control tied directly to the KPI.,Waste & Circularity – Waste Management,Assessment completed with waste volume split by stream,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Assessment completed with waste volume split by stream,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Conduct a waste characterisation assessment gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0149,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,150
CEF-0150,CARD-0600,"Set a documented food waste reduction target with a baseline year, an interim milestone, and a final target date — Efficiency",efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Set a dated food-waste reduction target with a baseline and interim milestone gives management a measurable 0–100% control tied directly to the KPI.,Waste & Circularity – Waste Management,"Food waste kg per cover or per £1,000 revenue versus baseline","Food waste kg per cover or per £1,000 revenue versus baseline",,,1000,,Single published figure stored as Value_Base.,GBP,money,,Food waste kg per cover or per revenue versus baseline,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Set a dated food-waste reduction target with a baseline and interim milestone gives management a measurable 0–100% control tied directly to the KPI.,Partial for Experiential Leisure & Brewries,SG-INIT-0150,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,151
CEF-0151,CARD-0604,Segregate food waste for composting or Anaerobic Digestion — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Segregate food waste for composting or Anaerobic Digestion gives management a measurable 0–100% control tied directly to the KPI.,Waste & Circularity – Waste Management,% food waste diverted to composting or anaerobic digestion,% food waste diverted to composting or anaerobic digestion,,,,,Display text has no parseable number; numeric columns left blank.,,percent,,% food waste diverted to composting or anaerobic digestion,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Segregate food waste for composting or Anaerobic Digestion gives management a measurable 0–100% control tied directly to the KPI.,Partial for Experiential Leisure & Brewries,SG-INIT-0151,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,152
CEF-0152,CARD-0608,Distribute Surplus Food via a credible distribution partner — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Distribute Surplus Food via a credible distribution partner gives management a measurable 0–100% control tied directly to the KPI.,Waste & Circularity – Waste Management,kg surplus redistributed per month and estimated meals provided,,,,,,Display text has no parseable number; numeric columns left blank.,,mass_or_carbon,,kg surplus redistributed per month and estimated meals provided,,published_display,month,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Distribute Surplus Food via a credible distribution partner gives management a measurable 0–100% control tied directly to the KPI.,Partial for Experiential Leisure & Brewries,SG-INIT-0152,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,153
CEF-0153,CARD-0612,Complete a circularity audit covering the top three waste streams by volume and identify at least one viable circular option per stream within 90 days — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Audit the top three waste streams and identify one circular option per stream within 90 days gives management a measurable 0–100% control tied directly to the KPI.,Waste & Circularity – Waste Management,3 waste streams audited; options identified and implemented,3 waste streams audited; options identified and implemented,,,3,,Single published figure stored as Value_Base.,,,,waste streams audited; options identified and implemented,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Audit the top three waste streams and identify one circular option per stream within 90 days gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0153,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,154
CEF-0154,CARD-0616,Train operational teams to reduce production waste and measure pre/post-training waste performance — Efficiency,efficiency,Nature & Resources,Efficiency Factors,,Efficiency,,Train operational teams to reduce production waste and measure pre/post-training waste performance gives management a measurable 0–100% control tied directly to the KPI.,Waste & Circularity – Waste Management,% operational staff trained and pre/post waste per cover,% operational staff trained and pre/post waste per cover,,,,,Display text has no parseable number; numeric columns left blank.,,percent,post,% operational staff trained and pre/post waste per cover,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Train operational teams to reduce production waste and measure pre/post-training waste performance gives management a measurable 0–100% control tied directly to the KPI.,,SG-INIT-0154,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,155
