Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CPF-0130,CARD-0518,Set a deforestation-free sourcing commitment and require traceability to origin — Carbon abatement,carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Set a deforestation-free sourcing commitment and require traceability to creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Deforestation,"Potentially high for land-use intensive commodities, but no generic tCO2e saving should be","Potentially high for land-use intensive commodities, but no generic tCO2e saving should be",,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,Potentially high for land use intensive commodities but no generic tCOe saving should be,,published_display,,,All,None,,,,CEVID-0273,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Set a deforestation-free sourcing commitment and require traceability to creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0130,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,131
CPF-0131,CARD-0522,"Source certified sustainable commodities (e.g. RSPO for palm oil, Rainforest Alliance/UTZ or 4C for coffee and cocoa, FSC/PEFC for timber and paper-based packaging) — Carbon abatement",carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Source certified sustainable commodities has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,Deforestation,Certification is not a generic carbon-abatement factor,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Certification is not a generic carbon abatement factor,,published_display,,,All,None,,,,CEVID-0273,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Source certified sustainable commodities has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0131,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,132
CPF-0132,CARD-0526,Establish corporate travel policies that prioritise lower carbon transport — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,The policy creates 0 standalone tCO₂e; customer value comes from trips avoided or shifted to lower-carbon modes and verified using travel activity data.,Transport and Distribution,0 standalone tCO₂e; avoided trips and mode-shift activity by journey type,0 standalone tCO₂e; avoided trips and mode-shift activity by journey type,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; avoided trips and mode shift activity by journey type,,published_display,,,all,,,,,CEVID-0279,1,"Avoided tCO₂e = Σ[baseline journeys × baseline mode factor − actual journeys × actual mode factor] ÷ 1,000.",The policy creates 0 standalone tCO₂e; customer value comes from trips avoided or shifted to lower-carbon modes and verified using travel activity data.,,SG-INIT-0132,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,133
CPF-0133,CARD-0530,Provide infrastructure and incentives for low-carbon guest travel — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,"At 24 chargers across 4 sites, the cited operator reported 26,885 kg CO₂ avoided, but the installer-published result should be treated as directional.",Transport and Distribution,"24 chargers; 4 sites; 1,800 sessions; 49.49 MWh; 26,885 kg CO₂ avoided","24 chargers; 4 sites; 1,800 sessions; 49.49 MWh; 26,885 kg CO₂ avoided",,,24,,Single published figure stored as Value_Base.,,mass_or_carbon,,chargers; sites; sessions; MWh; kg CO₂ avoided,,published_display,,,all,,,,,CEVID-0280,5,"Avoided tCO₂e = charging kWh × (counterfactual vehicle kgCO₂e/kWh-equivalent − EV electricity kgCO₂e/kWh) ÷ 1,000.","At 24 chargers across 4 sites, the cited operator reported 26,885 kg CO₂ avoided, but the installer-published result should be treated as directional.",,SG-INIT-0133,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,134
CPF-0134,CARD-0534,Commission specialist assessments for on-farm emissions hotspots in the top three commodities — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Commission specialist on-farm emissions assessments for the top three commodities creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Nature & Biodiversity – Supplier Engagement,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Commission specialist on-farm emissions assessments for the top three commodities creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0134,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,135
CPF-0135,CARD-0538,Publish a biodiversity policy with named targets and owner — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Publish a biodiversity policy with named targets and owner creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Nature & Biodiversity – Biodiversity,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Publish a biodiversity policy with named targets and owner creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0135,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,136
CPF-0136,CARD-0542,Ensure compliance with Biodiversity Net Gain (BNG) requirements — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Ensure compliance with Biodiversity Net Gain requirements creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Nature & Biodiversity – Biodiversity,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Ensure compliance with Biodiversity Net Gain requirements creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0136,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,137
CPF-0137,CARD-0546,Engage priority suppliers by spend on biodiversity and request a formal response within 90 days — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Engage priority suppliers on biodiversity and request a formal response within 90 days creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Nature & Biodiversity – Biodiversity,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Engage priority suppliers on biodiversity and request a formal response within 90 days creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0137,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,138
CPF-0138,CARD-0550,Undertake a TNFD review — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Undertake a TNFD review creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Nature & Biodiversity – Biodiversity,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Undertake a TNFD review creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0138,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,139
CPF-0139,CARD-0554,Fund a named biodiversity protection or restoration programme with annual investment and independent verification — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Fund a verified biodiversity protection or restoration programme creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Nature & Biodiversity – Biodiversity,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Fund a verified biodiversity protection or restoration programme creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0139,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,140
CPF-0140,CARD-0558,Complete a water efficiency audit across all kitchen and bathroom fixtures and implement identified measures within 12 months — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,Audit kitchen and bathroom water efficiency and implement measures within 12 months can create measurable impact using 100% client activity data and verified emission factors.,Water Management – Water,"Baseline and post-change water, flow, heat and energy intensity from the KPI",,,,0,,Single published figure stored as Value_Base.,,,,Baseline and post change water flow heat and energy intensity from the KPI,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Avoided tCO₂e = avoided water-treatment and heating kWh × reporting-year energy factor ÷ 1,000.",Audit kitchen and bathroom water efficiency and implement measures within 12 months can create measurable impact using 100% client activity data and verified emission factors.,,SG-INIT-0140,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,141
CPF-0141,CARD-0562,"Complete a formal water risk assessment for all owned sites and top 10 suppliers by spend, with a mitigation plan for each identified risk — Carbon abatement",carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Assess water risk across owned sites and the top 10 suppliers creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Water Management – Water,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Assess water risk across owned sites and the top 10 suppliers creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0141,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,142
CPF-0142,CARD-0566,Recycle rainwater and grey water — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,Recycle rainwater and grey water can create measurable impact using 100% client activity data and verified emission factors.,Water Management – Water,"Baseline and post-change water, flow, heat and energy intensity from the KPI",,,,0,,Single published figure stored as Value_Base.,,,,Baseline and post change water flow heat and energy intensity from the KPI,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Avoided tCO₂e = avoided water-treatment and heating kWh × reporting-year energy factor ÷ 1,000.",Recycle rainwater and grey water can create measurable impact using 100% client activity data and verified emission factors.,,SG-INIT-0142,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,143
CPF-0143,CARD-0570,Self-supply water direct from the wholesale water market — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Self-supply water direct from the wholesale water market creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Water Management – Water,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Self-supply water direct from the wholesale water market creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0143,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,144
CPF-0144,CARD-0574,Complete supply chain water mapping covering top 5 commodities by estimated water use — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Complete supply chain water mapping covering top 5 commodities by estimated water use creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Water Management – Water,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Complete supply chain water mapping covering top 5 commodities by estimated water use creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0144,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,145
CPF-0145,CARD-0578,Use high-efficiency shower and faucet aerators — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,Use high-efficiency shower and faucet aerators can create measurable impact using 100% client activity data and verified emission factors.,Water Management – Water,"Baseline and post-change water, flow, heat and energy intensity from the KPI",,,,0,,Single published figure stored as Value_Base.,,,,Baseline and post change water flow heat and energy intensity from the KPI,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Avoided tCO₂e = avoided water-treatment and heating kWh × reporting-year energy factor ÷ 1,000.",Use high-efficiency shower and faucet aerators can create measurable impact using 100% client activity data and verified emission factors.,,SG-INIT-0145,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,146
CPF-0146,CARD-0582,Optimise hot liquor use — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,Optimise hot liquor use can create measurable impact using 100% client activity data and verified emission factors.,Water Management – Brewing,"Baseline and post-change water, flow, heat and energy intensity from the KPI",,,,0,,Single published figure stored as Value_Base.,,,,Baseline and post change water flow heat and energy intensity from the KPI,,published_display,,,"Brewries, Pubs/Bars (partial)","Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",,,,,0,"Avoided tCO₂e = avoided water-treatment and heating kWh × reporting-year energy factor ÷ 1,000.",Optimise hot liquor use can create measurable impact using 100% client activity data and verified emission factors.,"Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",SG-INIT-0146,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,147
CPF-0147,CARD-0586,Optimise CIP wash temperature — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,Optimise CIP wash temperature can create measurable impact using 100% client activity data and verified emission factors.,Water Management – Brewing,"Baseline and post-change water, flow, heat and energy intensity from the KPI",,,,0,,Single published figure stored as Value_Base.,,,,Baseline and post change water flow heat and energy intensity from the KPI,,published_display,,,"Brewries, Pubs/Bars (partial)","Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",,,,,0,"Avoided tCO₂e = avoided water-treatment and heating kWh × reporting-year energy factor ÷ 1,000.",Optimise CIP wash temperature can create measurable impact using 100% client activity data and verified emission factors.,"Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",SG-INIT-0147,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,148
CPF-0148,CARD-0590,Reduce water temp in laundry; and line dry linens where possible — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,Reduce water temp in laundry; and line dry linens where possible can create measurable impact using 100% client activity data and verified emission factors.,Water Management – Brewing,"Baseline and post-change water, flow, heat and energy intensity from the KPI",,,,0,,Single published figure stored as Value_Base.,,,,Baseline and post change water flow heat and energy intensity from the KPI,,published_display,,,"Hotels, Pubs/Bars (partial), Experiential Leisure (partial)","Restaurant, QSR, Contract Caterers, Brewries",,,,,0,"Avoided tCO₂e = avoided water-treatment and heating kWh × reporting-year energy factor ÷ 1,000.",Reduce water temp in laundry; and line dry linens where possible can create measurable impact using 100% client activity data and verified emission factors.,"Restaurant, QSR, Contract Caterers, Brewries",SG-INIT-0148,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,149
CPF-0149,CARD-0594,Conduct a waste characterisation assessment — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Conduct a waste characterisation assessment creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Waste & Circularity – Waste Management,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Conduct a waste characterisation assessment creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0149,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,150
CPF-0150,CARD-0598,"Set a documented food waste reduction target with a baseline year, an interim milestone, and a final target date — Carbon abatement",carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Set a dated food-waste reduction target with a baseline and interim milestone creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Waste & Circularity – Waste Management,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Set a dated food-waste reduction target with a baseline and interim milestone creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Partial for Experiential Leisure & Brewries,SG-INIT-0150,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,151
CPF-0151,CARD-0602,Segregate food waste for composting or Anaerobic Digestion — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,Segregate food waste for composting or Anaerobic Digestion can create measurable impact using 100% client activity data and verified emission factors.,Waste & Circularity – Waste Management,Baseline and post-change material or waste volume plus verified lifecycle factor,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Baseline and post change material or waste volume plus verified lifecycle factor,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,"Avoided tCO₂e = avoided or diverted kg × verified lifecycle or disposal-route kgCO₂e/kg ÷ 1,000.",Segregate food waste for composting or Anaerobic Digestion can create measurable impact using 100% client activity data and verified emission factors.,Partial for Experiential Leisure & Brewries,SG-INIT-0151,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,152
CPF-0152,CARD-0606,Distribute Surplus Food via a credible distribution partner — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,Distribute Surplus Food via a credible distribution partner can create measurable impact using 100% client activity data and verified emission factors.,Waste & Circularity – Waste Management,Baseline and post-change material or waste volume plus verified lifecycle factor,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Baseline and post change material or waste volume plus verified lifecycle factor,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,"Avoided tCO₂e = avoided or diverted kg × verified lifecycle or disposal-route kgCO₂e/kg ÷ 1,000.",Distribute Surplus Food via a credible distribution partner can create measurable impact using 100% client activity data and verified emission factors.,Partial for Experiential Leisure & Brewries,SG-INIT-0152,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,153
CPF-0153,CARD-0610,Complete a circularity audit covering the top three waste streams by volume and identify at least one viable circular option per stream within 90 days — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Audit the top three waste streams and identify one circular option per stream within 90 days creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Waste & Circularity – Waste Management,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Audit the top three waste streams and identify one circular option per stream within 90 days creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0153,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,154
CPF-0154,CARD-0614,Train operational teams to reduce production waste and measure pre/post-training waste performance — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Train operational teams to reduce production waste and measure pre/post-training waste performance creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Waste & Circularity – Waste Management,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Train operational teams to reduce production waste and measure pre/post-training waste performance creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",,SG-INIT-0154,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,155
CPF-0155,CARD-0618,Quantify your food waste — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,"Quantify your food waste creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Waste & Circularity – Waste Management,0 standalone tCO₂e; verified downstream reductions only,0 standalone tCO₂e; verified downstream reductions only,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e; verified downstream reductions only,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.","Quantify your food waste creates 0 standalone tCO₂e; value comes from verified actions, avoided impacts or improved resilience.",Partial for Experiential Leisure & Brewries,SG-INIT-0155,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,156
CPF-0156,CARD-0622,Extend the life of your cooking oil — Carbon abatement,carbon,Nature & Resources,Carbon Factors,,Carbon abatement,,Extend the life of your cooking oil can create measurable impact using 100% client activity data and verified emission factors.,Waste & Circularity – Waste Management,Baseline and post-change material or waste volume plus verified lifecycle factor,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Baseline and post change material or waste volume plus verified lifecycle factor,,published_display,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,"Avoided tCO₂e = avoided or diverted kg × verified lifecycle or disposal-route kgCO₂e/kg ÷ 1,000.",Extend the life of your cooking oil can create measurable impact using 100% client activity data and verified emission factors.,Partial for Experiential Leisure & Brewries,SG-INIT-0156,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,157
