Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CCF-0084,CARD-0333,Embed sustainability into employee roles and responsibilities — Cost,cost,Governance,Cost Factors,Cost,Cost,Embed sustainability into employee roles and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Staff,"Primarily HR and management time required to review job descriptions, objectives and",,,,0,,Single published figure stored as Value_Base.,,,,Primarily HR and management time required to review job descriptions objectives and,,,,,All,None,,,,CEVID-0238,2,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Embed sustainability into employee roles and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0084,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,85
CCF-0085,CARD-0337,Recognizing and rewarding employees for their contributions to sustainability efforts can boost morale and motivation — Cost,cost,Governance,Cost Factors,Cost,Cost,Recognizing and rewarding employees for their needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Staff,Low–Medium,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low Medium,,,,,All,None,,,,CEVID-0240,2,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Recognizing and rewarding employees for their needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0085,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,86
CCF-0086,CARD-0341,Develop and maintain a Climate Transition Plan. — Cost,cost,Governance,Cost Factors,Cost,Cost,Develop and maintain a Climate Transition Plan needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Regulation,Low–Medium planning cost; potentially Medium–High implementation investment,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low Medium planning cost; potentially Medium High implementation investment,,,,,All,None,,,,CEVID-0242,2,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Develop and maintain a Climate Transition Plan needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0086,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,87
CCF-0087,CARD-0345,"Disclose climate-related information using recognised reporting frameworks (e.g. UK SRS, IFRS S2 and TCFD). — Cost",cost,Governance,Cost Factors,Cost,Cost,Disclose climate-related information using recognised reporting frameworks gives customers a direct cost lever: 100% required disclosure coverage.,,Regulation,100% required disclosure coverage,100% required disclosure coverage,,,100,,Single published figure stored as Value_Base.,,percent,,% required disclosure coverage,,,,,All,None,,,,CEVID-0244,1,"Annual disclosure cost = internal hours × loaded hourly rate + advisory, data-system and assurance fees.",Disclose climate-related information using recognised reporting frameworks gives customers a direct cost lever: 100% required disclosure coverage.,None,SG-INIT-0087,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,88
CCF-0088,CARD-0349,"Ensure compliance with applicable environmental legislation and reporting requirements (e.g. SECR, ESOS, Simpler Recycling, EPR and the Green Claims Code, where applicable). — Cost",cost,Governance,Cost Factors,Cost,Cost,Environmental compliance protects the customer from penalties and remediation: target 100% of obligations and 0 overdue actions.,,Regulation,100% applicable obligations captured,100% applicable obligations captured,,,100,,Single published figure stored as Value_Base.,,percent,,% applicable obligations captured,,,,,All,None,,,,CEVID-0245,1,Annual compliance cost = internal hours × loaded rate + legal/audit fees + remediation cost; avoided cost = baseline penalties and incidents − post-control cost.,Environmental compliance protects the customer from penalties and remediation: target 100% of obligations and 0 overdue actions.,None,SG-INIT-0088,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,89
CCF-0089,CARD-0353,Implement an Environmental Management System (e.g. ISO 14001). — Cost,cost,Governance,Cost Factors,Cost,Cost,Implement an Environmental Management System gives customers a direct cost lever: 100% material impacts in the EMS.,,Regulation,100% material impacts in the EMS,100% material impacts in the EMS,,,100,,Single published figure stored as Value_Base.,,percent,,% material impacts in the EMS,,,,,All,None,,,,CEVID-0246,1,"Annual EMS cost = internal hours × loaded rate + audit, certification, training and system fees.",Implement an Environmental Management System gives customers a direct cost lever: 100% material impacts in the EMS.,None,SG-INIT-0089,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,90
CCF-0090,CARD-0357,"Pursue recognised sustainability certifications and voluntary commitments (e.g. Green Key, Green Tourism, B Corp, Race to Zero or The Climate Pledge) — Cost",cost,Governance,Cost Factors,Cost,Cost,Pursue recognised sustainability certifications and voluntary commitments gives customers a direct cost lever: 1-year Green Key certificate validity.,,Regulation,1-year Green Key certificate validity,1-year Green Key certificate validity,,,1,,Single published figure stored as Value_Base.,,,,year Green Key certificate validity,,,year,,All,None,,,,CEVID-0247,2,Annual certification cost = application + audit + licence + remediation + internal administration cost across certified sites.,Pursue recognised sustainability certifications and voluntary commitments gives customers a direct cost lever: 1-year Green Key certificate validity.,None,SG-INIT-0090,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,91
CCF-0091,CARD-0361,Establish a Management Information System to Track Sustainability KPIs Monthly — Cost,cost,Governance,Cost Factors,Cost,Cost,Establish a Management Information System to Track Sustainability KPIs Monthly gives customers a direct cost lever: 12 monthly reporting cycles/year.,,Regulation,12 monthly reporting cycles/year,12 monthly reporting cycles/year,,,12,,Single published figure stored as Value_Base.,,,year,monthly reporting cycles/year,annual,,annual,,All,None,,,,CEVID-0222,1,Annual MIS cost = 12 × monthly preparation and review hours × loaded hourly rate + platform and assurance fees.,Establish a Management Information System to Track Sustainability KPIs Monthly gives customers a direct cost lever: 12 monthly reporting cycles/year.,None,SG-INIT-0091,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,92
CCF-0092,CARD-0365,Reduce the volume and impact of packaging materials used. — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Reduce the volume and impact of packaging materials used changes customer cost: Confirmed 2025–26 base fees are £192/t for glass; £196/t for paper/card; £259/t for steel.,,Packaging,Confirmed 2025–26 base fees are £192/t for glass; £196/t for paper/card; £259/t for steel,Confirmed 2025–26 base fees are £192/t for glass; £196/t for paper/card; £259/t for steel,,2025,,26,Range taken from the published display string. Value_Base left blank (no midpoint invented).,GBP,money,t,Confirmed base fees are /t for glass; /t for paper/card; /t for steel,,,,,All,None,,,,CEVID-0249,1,Annual net saving = annual units or tonnes changed × (baseline unit cost − new unit cost) − implementation and compliance cost.,Reduce the volume and impact of packaging materials used changes customer cost: Confirmed 2025–26 base fees are £192/t for glass; £196/t for paper/card; £259/t for steel.,None,SG-INIT-0092,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,93
CCF-0093,CARD-0369,Collaborate with suppliers to reduce packaging impacts across the supply chain — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Collaborate with suppliers to reduce packaging impacts across the supply needs client-specific pricing; alongside more than 78 tonnes of waste reduction.,,Packaging,alongside more than 78 tonnes of waste reduction,alongside more than 78 tonnes of waste reduction,,,78,,Single published figure stored as Value_Base.,,,,alongside more than tonnes of waste reduction,,,,,All,None,,,,CEVID-0250,1,Annual net saving = annual units or tonnes changed × (baseline unit cost − new unit cost) − implementation and compliance cost.,Collaborate with suppliers to reduce packaging impacts across the supply needs client-specific pricing; alongside more than 78 tonnes of waste reduction.,None,SG-INIT-0093,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,94
CCF-0094,CARD-0373,Use dispense or refill systems for drinks rather than single-use packaging — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Use dispense or refill systems for drinks rather than changes customer cost: EcoPure Waters reports that at 200 bottles/day its on-site refill system costs approximately.,,Packaging,EcoPure Waters reports that at 200 bottles/day its on-site refill system costs approximately,EcoPure Waters reports that at 200 bottles/day its on-site refill system costs approximately,,,200,,Single published figure stored as Value_Base.,,,day,EcoPure Waters reports that at bottles/day its on site refill system costs approximately,,,,,"All – particularly relevant for hotels, pubs, bars, restaurants, contract caterers and event venues",None,,,,CEVID-0251,1,Annual net saving = annual units or tonnes changed × (baseline unit cost − new unit cost) − implementation and compliance cost.,Use dispense or refill systems for drinks rather than changes customer cost: EcoPure Waters reports that at 200 bottles/day its on-site refill system costs approximately.,None,SG-INIT-0094,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,95
CCF-0095,CARD-0377,Undertake life cycle assessment (LCA) of packaging to understand its full environmental impact — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Undertake life cycle assessment (LCA) of packaging to changes customer cost: packaging optimisation reduced total packaging costs by 10% compared with the previous design.,,Packaging,packaging optimisation reduced total packaging costs by 10% compared with the previous design,packaging optimisation reduced total packaging costs by 10% compared with the previous design,,,10,,Single published figure stored as Value_Base.,,percent,,packaging optimisation reduced total packaging costs by % compared with the previous design,,,,,All,None,,,,CEVID-0252,1,Annual net saving = annual units or tonnes changed × (baseline unit cost − new unit cost) − implementation and compliance cost.,Undertake life cycle assessment (LCA) of packaging to changes customer cost: packaging optimisation reduced total packaging costs by 10% compared with the previous design.,None,SG-INIT-0095,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,96
CCF-0096,CARD-0381,Eliminate single-use plastic items from operations — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,"Eliminate single-use plastic items from operations needs client-specific pricing; reducing annual programme costs from $10,901 to $4,420 – a saving of $6,481 per year.",,Packaging,"reducing annual programme costs from $10,901 to $4,420 – a saving of $6,481 per year","reducing annual programme costs from $10,901 to $4,420 – a saving of $6,481 per year",,,10901,,Single published figure stored as Value_Base.,USD,money,,reducing annual programme costs from to a saving of per year,annual,,annual,,All – guest amenities particularly relevant for hotels and other accommodation providers,None,,,,CEVID-0253,1,Annual net saving = annual units or tonnes changed × (baseline unit cost − new unit cost) − implementation and compliance cost.,"Eliminate single-use plastic items from operations needs client-specific pricing; reducing annual programme costs from $10,901 to $4,420 – a saving of $6,481 per year.",None,SG-INIT-0096,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,97
CCF-0097,CARD-0385,Increase recycled content in packaging materials — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Increase recycled content in packaging materials changes customer cost: moving 10 tonnes of qualifying plastic packaging from below 30% to at least 30% recycled content.,,Packaging,moving 10 tonnes of qualifying plastic packaging from below 30% to at least 30% recycled content,moving 10 tonnes of qualifying plastic packaging from below 30% to at least 30% recycled content,,,10,,Single published figure stored as Value_Base.,,percent,,moving tonnes of qualifying plastic packaging from below % to at least % recycled content,,,,,"All – particularly relevant for breweries, pubs/bars and businesses using high volumes of packaged products",None,,,,CEVID-0254,1,Annual net saving = annual units or tonnes changed × (baseline unit cost − new unit cost) − implementation and compliance cost.,Increase recycled content in packaging materials changes customer cost: moving 10 tonnes of qualifying plastic packaging from below 30% to at least 30% recycled content.,None,SG-INIT-0097,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,98
CCF-0098,CARD-0389,Evaluate equipment purchases based on full life-cycle cost and environmental impact — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Evaluate equipment purchases based on full life-cycle cost changes customer cost: could reduce energy consumption by more than 30%; saving the UK catering sector over £250.,,Capital Goods,could reduce energy consumption by more than 30%; saving the UK catering sector over £250,could reduce energy consumption by more than 30%; saving the UK catering sector over £250,,,30,,Single published figure stored as Value_Base.,GBP,percent,,could reduce energy consumption by more than %; saving the UK catering sector over,,,,,"All – particularly relevant for hotels, contract caterers, restaurants and other equipment-intensive operations",None,,,,CEVID-0255,1,Lifecycle saving = baseline purchase + energy + maintenance + consumables + disposal cost − alternative lifecycle cost.,Evaluate equipment purchases based on full life-cycle cost changes customer cost: could reduce energy consumption by more than 30%; saving the UK catering sector over £250.,None,SG-INIT-0098,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,99
CCF-0099,CARD-0393,Shift from equipment ownership to service or leasing models — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Shift from equipment ownership to service or leasing needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Capital Goods,Potential benefit: avoided upfront capital expenditure plus energy and maintenance savings,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Potential benefit: avoided upfront capital expenditure plus energy and maintenance savings,,,,,"All – particularly relevant for equipment-intensive operations such as hotels, contract caterers and breweries",None,,,,CEVID-0256,1,Lifecycle saving = baseline purchase + energy + maintenance + consumables + disposal cost − alternative lifecycle cost.,Shift from equipment ownership to service or leasing needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0099,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,100
CCF-0100,CARD-0397,"Prioritise reused, refurbished and responsibly sourced furniture and fittings — Cost",cost,Supply Chain,Cost Factors,Cost,Cost,"Prioritise reused, refurbished and responsibly sourced furniture and needs client-specific pricing; Potential saving: approximately 70–80% versus equivalent new furniture.",,Capital Goods,Potential saving: approximately 70–80% versus equivalent new furniture,Potential saving: approximately 70–80% versus equivalent new furniture,,70,,80,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,percent,,Potential saving: approximately % versus equivalent new furniture,,,,,"All – particularly relevant for hotels, restaurants, pubs/bars and other businesses undertaking refurbishments or fit-outs",None,,,,CEVID-0257,1,Lifecycle saving = baseline purchase + energy + maintenance + consumables + disposal cost − alternative lifecycle cost.,"Prioritise reused, refurbished and responsibly sourced furniture and needs client-specific pricing; Potential saving: approximately 70–80% versus equivalent new furniture.",None,SG-INIT-0100,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,101
CCF-0101,CARD-0401,"Extend equipment life and manage WEEE through repair, refurbishment, reuse and responsible recycling — Cost",cost,Supply Chain,Cost Factors,Cost,Cost,Extend equipment life and manage WEEE through repair changes customer cost: Up to 40% lower purchase cost for refurbished/remanufactured ICT devices compared with new.,,Capital Goods,Up to 40% lower purchase cost for refurbished/remanufactured ICT devices compared with new,Up to 40% lower purchase cost for refurbished/remanufactured ICT devices compared with new,,,40,,Single published figure stored as Value_Base.,,percent,remanufactured,Up to % lower purchase cost for refurbished/remanufactured ICT devices compared with new,,,,,"All – particularly relevant for equipment-intensive operations such as hotels, contract caterers, breweries and restaurants",None,,,,CEVID-0258,1,Lifecycle saving = baseline purchase + energy + maintenance + consumables + disposal cost − alternative lifecycle cost.,Extend equipment life and manage WEEE through repair changes customer cost: Up to 40% lower purchase cost for refurbished/remanufactured ICT devices compared with new.,None,SG-INIT-0101,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,102
CCF-0102,CARD-0405,Set responsible sourcing standards for packaging procurement — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Set responsible sourcing standards for packaging changes customer cost: For 2026–27; Red-rated packaging is subject to a 1.2× modulation factor relative to the Amber.,,Procurement,For 2026–27; Red-rated packaging is subject to a 1.2× modulation factor relative to the Amber,For 2026–27; Red-rated packaging is subject to a 1.2× modulation factor relative to the Amber,,2026,,27,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,For ; Red rated packaging is subject to a × modulation factor relative to the Amber,,,,,All,None,,,,CEVID-0259,1,Annual net saving = annual units or tonnes changed × (baseline unit cost − new unit cost) − implementation and compliance cost.,Set responsible sourcing standards for packaging changes customer cost: For 2026–27; Red-rated packaging is subject to a 1.2× modulation factor relative to the Amber.,None,SG-INIT-0102,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,103
CCF-0103,CARD-0409,Procure lower-impact staff uniforms and operational textiles — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Procure lower-impact staff uniforms and operational needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,procurement,Product-specific; no robust universal procurement saving should be assumed,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Product specific; no robust universal procurement saving should be assumed,,,,,"All – particularly relevant for hotels, restaurants, pubs/bars and contract caterers with high volumes of uniforms, linen and towels",None,,,,CEVID-0260,1,Annual net saving = annual units or tonnes changed × (baseline unit cost − new unit cost) − implementation and compliance cost.,Procure lower-impact staff uniforms and operational needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0103,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,104
CCF-0104,CARD-0413,Procure environmentally preferable cleaning products — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Procure environmentally preferable cleaning products needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,procurement,Product- and system-specific,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Product and system specific,,,,,"All – particularly relevant for hotels, restaurants, pubs/bars, contract caterers and other operations with high cleaning-product use",None,,,,CEVID-0261,1,Annual net saving = baseline operating cost − post-change cost − implementation cost.,Procure environmentally preferable cleaning products needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0104,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,105
CCF-0105,CARD-0417,Reduce office paper use and office consumables — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,"Reduce office paper use and office consumables changes customer cost: £61,570 in paper-related financial savings in the Leeds City Council case study, alongside 12.6.",,procurement,"£61,570 in paper-related financial savings in the Leeds City Council case study, alongside 12.6","£61,570 in paper-related financial savings in the Leeds City Council case study, alongside 12.6",,,61570,,Single published figure stored as Value_Base.,GBP,money,,in paper related financial savings in the Leeds City Council case study alongside,,,,,All,None,,,,CEVID-0262,1,Annual net saving = annual units or tonnes changed × (baseline unit cost − new unit cost) − implementation and compliance cost.,"Reduce office paper use and office consumables changes customer cost: £61,570 in paper-related financial savings in the Leeds City Council case study, alongside 12.6.",None,SG-INIT-0105,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,106
CCF-0106,CARD-0421,Measure and reduce emissions from purchased goods and services — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,Measure and reduce emissions from purchased goods and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,procurement,Enabling initiative – no universal direct cost saving,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Enabling initiative no universal direct cost saving,,,,,All,None,,,,CEVID-0263,1,Annual net saving = annual units or tonnes changed × (baseline unit cost − new unit cost) − implementation and compliance cost.,Measure and reduce emissions from purchased goods and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0106,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,107
CCF-0107,CARD-0425,Adopt recognised certifications for key categories — Cost,cost,F&B Procurement & Menu design,Cost Factors,Cost,Cost,Adopt recognised certifications for key categories needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Procurement,Variable,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Variable,,,,,All,None,,,,CEVID-0264,1,Annual margin impact = annual servings or volume switched × (new contribution/unit − baseline contribution/unit) − implementation cost.,Adopt recognised certifications for key categories needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0107,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,108
CCF-0108,CARD-0429,Set targets to increase local/regional and seasonal sourcing to reduce transport emissions and support UK producers — Cost,cost,F&B Procurement & Menu design,Cost Factors,Cost,Cost,Set targets to increase local/regional and seasonal needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Procurement,No verified aggregate saving publicly disclosed,,,,,,Display text has no parseable number; numeric columns left blank.,,,,No verified aggregate saving publicly disclosed,,,,,All,None,,,,CEVID-0265,1,Annual margin impact = annual servings or volume switched × (new contribution/unit − baseline contribution/unit) − implementation cost.,Set targets to increase local/regional and seasonal needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0108,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,109
CCF-0109,CARD-0433,Pilot new sourcing models with innovative/smaller suppliers to diversify supply and de-risk from commodity volatility — Cost,cost,F&B Procurement & Menu design,Cost Factors,Cost,Cost,Pilot new sourcing models with innovative/smaller needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Procurement,Pilot-dependent,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Pilot dependent,,,,,All,None,,,,CEVID-0266,1,Annual margin impact = annual servings or volume switched × (new contribution/unit − baseline contribution/unit) − implementation cost.,Pilot new sourcing models with innovative/smaller needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0109,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,110
CCF-0110,CARD-0437,Proportion of plant-based dishes on the menu — Cost,cost,F&B Procurement & Menu design,Cost Factors,Cost,Cost,Proportion of plant-based dishes on the menu needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Menu Design,"Potential cost saving, but recipe-specific",,,,0,,Single published figure stored as Value_Base.,,,,Potential cost saving but recipe specific,,,,,All,None,,,,CEVID-0267,1,Annual margin impact = annual servings or volume switched × (new contribution/unit − baseline contribution/unit) − implementation cost.,Proportion of plant-based dishes on the menu needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0110,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,111
CCF-0111,CARD-0441,Procure items sourced from ingredients grown using regenerative practices — Cost,cost,F&B Procurement & Menu design,Cost Factors,Cost,Cost,Procure items sourced from ingredients grown using needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Menu Design,No price premium or cost saving publicly disclosed by Shake Shack,,,,,,Display text has no parseable number; numeric columns left blank.,,,,No price premium or cost saving publicly disclosed by Shake Shack,,,,,All,None,,,,CEVID-0268,1,Annual margin impact = annual servings or volume switched × (new contribution/unit − baseline contribution/unit) − implementation cost.,Procure items sourced from ingredients grown using needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0111,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,112
CCF-0112,CARD-0445,Design the menu to highlight and nudge customers toward lower-carbon choices — Cost,cost,F&B Procurement & Menu design,Cost Factors,Cost,Cost,Design the menu to highlight and nudge customers toward needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Menu Design,"Very low implementation cost where changes are limited to digital menus, naming, positioning or",,,,0,,Single published figure stored as Value_Base.,,,,Very low implementation cost where changes are limited to digital menus naming positioning or,,,,,All,None,,,,CEVID-0269,1,Annual margin impact = annual servings or volume switched × (new contribution/unit − baseline contribution/unit) − implementation cost.,Design the menu to highlight and nudge customers toward needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0112,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,113
CCF-0113,CARD-0449,Swap high-impact ingredients for lower-impact equivalents where they don't compromise the dish — Cost,cost,F&B Procurement & Menu design,Cost Factors,Cost,Cost,Swap high-impact ingredients for lower-impact equivalents needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Menu Design,Recipe-specific,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Recipe specific,,,,,All,None,,,,CEVID-0270,1,Annual margin impact = annual servings or volume switched × (new contribution/unit − baseline contribution/unit) − implementation cost.,Swap high-impact ingredients for lower-impact equivalents needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0113,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,114
