Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CTF-0085,CARD-0339,Recognizing and rewarding employees for their contributions to sustainability efforts can boost morale and motivation — ROI,timing,Governance,Timing Factors,,ROI,,Recognizing and rewarding employees for their contributions to has a practical value timeline: 1–3 months to design criteria and integrate into existing recognition systems.,Staff,1–3 months to design criteria and integrate into existing recognition systems,1–3 months to design criteria and integrate into existing recognition systems,,1,,3,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,months to design criteria and integrate into existing recognition systems,,,month,,All,None,,,,CEVID-0240,2,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Recognizing and rewarding employees for their contributions to has a practical value timeline: 1–3 months to design criteria and integrate into existing recognition systems.,None,SG-INIT-0085,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,86
CTF-0086,CARD-0343,Develop and maintain a Climate Transition Plan. — ROI,timing,Governance,Timing Factors,,ROI,,"Develop and maintain a Climate Transition Plan has a practical value timeline: 3–6 months to develop an initial plan, depending on organisational complexity and data maturity.",Regulation,"3–6 months to develop an initial plan, depending on organisational complexity and data maturity","3–6 months to develop an initial plan, depending on organisational complexity and data maturity",,3,,6,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,months to develop an initial plan depending on organisational complexity and data maturity,,,month,,All,None,,,,CEVID-0242,2,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,"Develop and maintain a Climate Transition Plan has a practical value timeline: 3–6 months to develop an initial plan, depending on organisational complexity and data maturity.",None,SG-INIT-0086,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,87
CTF-0087,CARD-0347,"Disclose climate-related information using recognised reporting frameworks (e.g. UK SRS, IFRS S2 and TCFD). — ROI",timing,Governance,Timing Factors,,ROI,,Disclose climate-related information using recognised reporting frameworks converts implementation cost into value through 1 annual reporting cycle.,Regulation,1 annual reporting cycle,1 annual reporting cycle,,,1,,Single published figure stored as Value_Base.,,,,annual reporting cycle,annual,,annual,,All,None,,,,CEVID-0244,1,"Simple payback = implementation cost ÷ annual avoided reporting, assurance and remediation cost; lead time = first compliant report date − project start date.",Disclose climate-related information using recognised reporting frameworks converts implementation cost into value through 1 annual reporting cycle.,None,SG-INIT-0087,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,88
CTF-0088,CARD-0351,"Ensure compliance with applicable environmental legislation and reporting requirements (e.g. SECR, ESOS, Simpler Recycling, EPR and the Green Claims Code, where applicable). — ROI",timing,Governance,Timing Factors,,ROI,,"Environmental compliance can be established over 1 annual review cycle; ROI comes from avoided penalties, delay and remediation.",Regulation,1 annual review cycle,1 annual review cycle,,,1,,Single published figure stored as Value_Base.,,,,annual review cycle,annual,,annual,,All,None,,,,CEVID-0245,1,ROI = (avoided penalties + avoided delay cost + avoided remediation cost − annual control cost) ÷ implementation cost.,"Environmental compliance can be established over 1 annual review cycle; ROI comes from avoided penalties, delay and remediation.",None,SG-INIT-0088,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,89
CTF-0089,CARD-0355,Implement an Environmental Management System (e.g. ISO 14001). — ROI,timing,Governance,Timing Factors,,ROI,,Implement an Environmental Management System converts implementation cost into value through 1 implementation programme.,Regulation,1 implementation programme,1 implementation programme,,,1,,Single published figure stored as Value_Base.,,,,implementation programme,,,,,All,None,,,,CEVID-0246,1,"Simple payback = implementation and certification cost ÷ verified annual resource, incident and audit-rework savings.",Implement an Environmental Management System converts implementation cost into value through 1 implementation programme.,None,SG-INIT-0089,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,90
CTF-0090,CARD-0359,"Pursue recognised sustainability certifications and voluntary commitments (e.g. Green Key, Green Tourism, B Corp, Race to Zero or The Climate Pledge) — ROI",timing,Governance,Timing Factors,,ROI,,Pursue recognised sustainability certifications and voluntary commitments converts implementation cost into value through 1 audit/certification cycle.,Regulation,1 audit/certification cycle,1 audit/certification cycle,,,1,,Single published figure stored as Value_Base.,,,certification,audit/certification cycle,,,,,All,None,,,,CEVID-0248,1,ROI = (incremental contribution + verified operating savings − annual certification cost) ÷ initial certification cost.,Pursue recognised sustainability certifications and voluntary commitments converts implementation cost into value through 1 audit/certification cycle.,None,SG-INIT-0090,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,91
CTF-0091,CARD-0363,Establish a Management Information System to Track Sustainability KPIs Monthly — ROI,timing,Governance,Timing Factors,,ROI,,Establish a Management Information System to Track Sustainability KPIs Monthly converts implementation cost into value through 12 review cycles/year.,Regulation,12 review cycles/year,12 review cycles/year,,,12,,Single published figure stored as Value_Base.,,,year,review cycles/year,annual,,annual,,All,None,,,,CEVID-0222,1,ROI = (avoided energy/resource cost + avoided year-end remediation cost − annual MIS cost) ÷ MIS implementation cost.,Establish a Management Information System to Track Sustainability KPIs Monthly converts implementation cost into value through 12 review cycles/year.,None,SG-INIT-0091,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,92
CTF-0092,CARD-0367,Reduce the volume and impact of packaging materials used. — ROI,timing,Supply Chain,Timing Factors,,ROI,,"Reduce the volume and impact of packaging materials used has a practical value timeline: WRAP reports that UK Plastics Pact members phased out 36,000 tonnes of hard-to-recycle packaging.",Packaging,"WRAP reports that UK Plastics Pact members phased out 36,000 tonnes of hard-to-recycle packaging","WRAP reports that UK Plastics Pact members phased out 36,000 tonnes of hard-to-recycle packaging",,,36000,,Single published figure stored as Value_Base.,,,,WRAP reports that UK Plastics Pact members phased out tonnes of hard to recycle packaging,,,,,All,None,,,,CEVID-0249,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,"Reduce the volume and impact of packaging materials used has a practical value timeline: WRAP reports that UK Plastics Pact members phased out 36,000 tonnes of hard-to-recycle packaging.",None,SG-INIT-0092,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,93
CTF-0093,CARD-0371,Collaborate with suppliers to reduce packaging impacts across the supply chain — Payback,timing,Supply Chain,Timing Factors,,Payback,,Collaborate with suppliers to reduce packaging impacts has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Packaging,"Timing: typically medium term, as changes may require supplier engagement, trials, specification",,,,0,,Single published figure stored as Value_Base.,,,,Timing: typically medium term as changes may require supplier engagement trials specification,,,,,All,None,,,,CEVID-0250,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Collaborate with suppliers to reduce packaging impacts has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0093,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,94
CTF-0094,CARD-0375,Use dispense or refill systems for drinks rather than single-use packaging — Payback,timing,Supply Chain,Timing Factors,,Payback,,"Use dispense or refill systems for drinks rather than single-use has a practical value timeline: Typical payback: under 12 months, and often under 6 months at higher volumes.",Packaging,"Typical payback: under 12 months, and often under 6 months at higher volumes","Typical payback: under 12 months, and often under 6 months at higher volumes",,,12,,Single published figure stored as Value_Base.,,,,Typical payback: under months and often under months at higher volumes,,,month,,"All – particularly relevant for hotels, pubs, bars, restaurants, contract caterers and event venues",None,,,,CEVID-0251,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,"Use dispense or refill systems for drinks rather than single-use has a practical value timeline: Typical payback: under 12 months, and often under 6 months at higher volumes.",None,SG-INIT-0094,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,95
CTF-0095,CARD-0379,Undertake life cycle assessment (LCA) of packaging to understand its full environmental impact — Payback,timing,Supply Chain,Timing Factors,,Payback,,Undertake life cycle assessment (LCA) of packaging to has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Packaging,but the source does not provide implementation cost or payback period; therefore; a specific ROI,,,,,,Display text has no parseable number; numeric columns left blank.,,,,but the source does not provide implementation cost or payback period; therefore; a specific ROI,,,,,All,None,,,,CEVID-0252,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Undertake life cycle assessment (LCA) of packaging to has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0095,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,96
CTF-0096,CARD-0383,Eliminate single-use plastic items from operations — ROI,timing,Supply Chain,Timing Factors,,ROI,,"Eliminate single-use plastic items from operations has a practical value timeline: The Boston Harbor Hotel example achieved recurring annual savings of $6,481 (60%) after.",Packaging,"The Boston Harbor Hotel example achieved recurring annual savings of $6,481 (60%) after","The Boston Harbor Hotel example achieved recurring annual savings of $6,481 (60%) after",,,6481,,Single published figure stored as Value_Base.,USD,percent,,The Boston Harbor Hotel example achieved recurring annual savings of (%) after,annual,,annual,,All – guest amenities particularly relevant for hotels and other accommodation providers,None,,,,CEVID-0253,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,"Eliminate single-use plastic items from operations has a practical value timeline: The Boston Harbor Hotel example achieved recurring annual savings of $6,481 (60%) after.",None,SG-INIT-0096,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,97
CTF-0097,CARD-0387,Increase recycled content in packaging materials — Payback,timing,Supply Chain,Timing Factors,,Payback,,Increase recycled content in packaging materials has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Packaging,subject to any difference in packaging procurement cost,,,,,,Display text has no parseable number; numeric columns left blank.,,,,subject to any difference in packaging procurement cost,,,,,"All – particularly relevant for breweries, pubs/bars and businesses using high volumes of packaged products",None,,,,CEVID-0254,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Increase recycled content in packaging materials has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0097,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,98
CTF-0098,CARD-0391,Evaluate equipment purchases based on full life-cycle cost and environmental impact — Payback,timing,Supply Chain,Timing Factors,,Payback,,Evaluate equipment purchases based on full life-cycle cost has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Capital Goods,Equipment-specific,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Equipment specific,,,,,"All – particularly relevant for hotels, contract caterers, restaurants and other equipment-intensive operations",None,,,,CEVID-0255,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Evaluate equipment purchases based on full life-cycle cost has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0098,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,99
CTF-0099,CARD-0395,Shift from equipment ownership to service or leasing models — Payback,timing,Supply Chain,Timing Factors,,Payback,,Shift from equipment ownership to service or leasing has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Capital Goods,Potential financial benefit from the start of the contract where the model avoids upfront,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Potential financial benefit from the start of the contract where the model avoids upfront,,,,,"All – particularly relevant for equipment-intensive operations such as hotels, contract caterers and breweries",None,,,,CEVID-0256,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Shift from equipment ownership to service or leasing has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0099,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,100
CTF-0100,CARD-0399,"Prioritise reused, refurbished and responsibly sourced furniture and fittings — ROI",timing,Supply Chain,Timing Factors,,ROI,,"Prioritise reused, refurbished and responsibly sourced has a practical value timeline: because Crown Workspace reports refurbished/remanufactured items typically cost 70–80% less than.",Capital Goods,because Crown Workspace reports refurbished/remanufactured items typically cost 70–80% less than,because Crown Workspace reports refurbished/remanufactured items typically cost 70–80% less than,,70,,80,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,percent,remanufactured,because Crown Workspace reports refurbished/remanufactured items typically cost % less than,,,,,"All – particularly relevant for hotels, restaurants, pubs/bars and other businesses undertaking refurbishments or fit-outs",None,,,,CEVID-0257,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,"Prioritise reused, refurbished and responsibly sourced has a practical value timeline: because Crown Workspace reports refurbished/remanufactured items typically cost 70–80% less than.",None,SG-INIT-0100,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,101
CTF-0101,CARD-0403,"Extend equipment life and manage WEEE through repair, refurbishment, reuse and responsible recycling — ROI",timing,Supply Chain,Timing Factors,,ROI,,"Extend equipment life and manage WEEE through repair has a practical value timeline: Defra reports savings of up to 40% compared with new ICT devices, meaning a financial benefit.",Capital Goods,"Defra reports savings of up to 40% compared with new ICT devices, meaning a financial benefit","Defra reports savings of up to 40% compared with new ICT devices, meaning a financial benefit",,,40,,Single published figure stored as Value_Base.,,percent,,Defra reports savings of up to % compared with new ICT devices meaning a financial benefit,,,,,"All – particularly relevant for equipment-intensive operations such as hotels, contract caterers, breweries and restaurants",None,,,,CEVID-0258,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,"Extend equipment life and manage WEEE through repair has a practical value timeline: Defra reports savings of up to 40% compared with new ICT devices, meaning a financial benefit.",None,SG-INIT-0101,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,102
CTF-0102,CARD-0407,Set responsible sourcing standards for packaging procurement — Payback,timing,Supply Chain,Timing Factors,,Payback,,Set responsible sourcing standards for packaging has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Procurement,improved recyclability can increasingly provide a financial benefit: modulation begins in,,,,,,Display text has no parseable number; numeric columns left blank.,,,,improved recyclability can increasingly provide a financial benefit: modulation begins in,,,,,All,None,,,,CEVID-0259,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Set responsible sourcing standards for packaging has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0102,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,103
CTF-0103,CARD-0411,Procure lower-impact staff uniforms and operational textiles — Payback,timing,Supply Chain,Timing Factors,,Payback,,Procure lower-impact staff uniforms and operational has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,procurement,Product-specific,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Product specific,,,,,"All – particularly relevant for hotels, restaurants, pubs/bars and contract caterers with high volumes of uniforms, linen and towels",None,,,,CEVID-0260,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Procure lower-impact staff uniforms and operational has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0103,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,104
CTF-0104,CARD-0415,Procure environmentally preferable cleaning products — Payback,timing,Supply Chain,Timing Factors,,Payback,,Procure environmentally preferable cleaning products has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,procurement,Calculate simple payback as dosing/refill equipment and implementation cost ÷ annual chemical,,,,,,Display text has no parseable number; numeric columns left blank.,,,refill,Calculate simple payback as dosing/refill equipment and implementation cost ÷ annual chemical,annual,,annual,,"All – particularly relevant for hotels, restaurants, pubs/bars, contract caterers and other operations with high cleaning-product use",None,,,,CEVID-0261,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Procure environmentally preferable cleaning products has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0104,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,105
CTF-0105,CARD-0419,Reduce office paper use and office consumables — ROI,timing,Supply Chain,Timing Factors,,ROI,,Reduce office paper use and office consumables has a practical value timeline: default double-sided printing contributed to a 37% reduction in paper use at the Department for.,procurement,default double-sided printing contributed to a 37% reduction in paper use at the Department for,default double-sided printing contributed to a 37% reduction in paper use at the Department for,,,37,,Single published figure stored as Value_Base.,,percent,,default double sided printing contributed to a % reduction in paper use at the Department for,,,,,All,None,,,,CEVID-0262,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Reduce office paper use and office consumables has a practical value timeline: default double-sided printing contributed to a 37% reduction in paper use at the Department for.,None,SG-INIT-0105,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,106
CTF-0106,CARD-0423,Measure and reduce emissions from purchased goods and services — Payback,timing,Supply Chain,Timing Factors,,Payback,,Measure and reduce emissions from purchased goods and has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,procurement,Typically medium term and organisation-specific,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Typically medium term and organisation specific,,,,,All,None,,,,CEVID-0263,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Measure and reduce emissions from purchased goods and has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0106,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,107
CTF-0107,CARD-0427,Adopt recognised certifications for key categories — Payback,timing,F&B Procurement & Menu design,Timing Factors,,Payback,,Adopt recognised certifications for key categories has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Procurement,"Typically months rather than years for initial certification, depending on existing traceability",,,,0,,Single published figure stored as Value_Base.,,,,Typically months rather than years for initial certification depending on existing traceability,,,month,,All,None,,,,CEVID-0264,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Adopt recognised certifications for key categories has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0107,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,108
CTF-0108,CARD-0431,Set targets to increase local/regional and seasonal sourcing to reduce transport emissions and support UK producers — Payback,timing,F&B Procurement & Menu design,Timing Factors,,Payback,,Set targets to increase local/regional and seasonal has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Procurement,Menu/supplier changes can potentially be implemented within one or several menu cycles,,,,,,Display text has no parseable number; numeric columns left blank.,,,supplier,Menu/supplier changes can potentially be implemented within one or several menu cycles,,,,,All,None,,,,CEVID-0265,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Set targets to increase local/regional and seasonal has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0108,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,109
CTF-0109,CARD-0435,Pilot new sourcing models with innovative/smaller suppliers to diversify supply and de-risk from commodity volatility — Payback,timing,F&B Procurement & Menu design,Timing Factors,,Payback,,Pilot new sourcing models with innovative/smaller has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Procurement,A pilot could normally be assessed over one or more procurement/menu cycles,,,,,,Display text has no parseable number; numeric columns left blank.,,,menu,A pilot could normally be assessed over one or more procurement/menu cycles,,,,,All,None,,,,CEVID-0266,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Pilot new sourcing models with innovative/smaller has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0109,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,110
CTF-0110,CARD-0439,Proportion of plant-based dishes on the menu — Payback,timing,F&B Procurement & Menu design,Timing Factors,,Payback,,Proportion of plant-based dishes on the menu has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Menu Design,Menu changes can be introduced within normal menu-development cycles,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Menu changes can be introduced within normal menu development cycles,,,,,All,None,,,,CEVID-0267,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Proportion of plant-based dishes on the menu has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0110,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,111
CTF-0111,CARD-0443,Procure items sourced from ingredients grown using regenerative practices — Payback,timing,F&B Procurement & Menu design,Timing Factors,,Payback,,Procure items sourced from ingredients grown using has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Menu Design,"Procurement substitution could be implemented within a supplier-contract or menu cycle, subject",,,,0,,Single published figure stored as Value_Base.,,,,Procurement substitution could be implemented within a supplier contract or menu cycle subject,,,,,All,None,,,,CEVID-0268,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Procure items sourced from ingredients grown using has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0111,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,112
CTF-0112,CARD-0447,Design the menu to highlight and nudge customers toward lower-carbon choices — Payback,timing,F&B Procurement & Menu design,Timing Factors,,Payback,,Design the menu to highlight and nudge customers toward has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Menu Design,Can be tested within weeks or one menu cycle,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Can be tested within weeks or one menu cycle,,,,,All,None,,,,CEVID-0269,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Design the menu to highlight and nudge customers toward has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0112,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,113
CTF-0113,CARD-0451,Swap high-impact ingredients for lower-impact equivalents where they don't compromise the dish — Payback,timing,F&B Procurement & Menu design,Timing Factors,,Payback,,Swap high-impact ingredients for lower-impact equivalents has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Menu Design,Recipe trials can generally be completed over weeks/months and a menu cycle,,,,,,Display text has no parseable number; numeric columns left blank.,,,months,Recipe trials can generally be completed over weeks/months and a menu cycle,,,month,,All,None,,,,CEVID-0270,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Swap high-impact ingredients for lower-impact equivalents has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0113,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,114
CTF-0114,CARD-0455,Use nose-to-tail cooking to reduce waste from higher-impact proteins — Payback,timing,F&B Procurement & Menu design,Timing Factors,,Payback,,Use nose-to-tail cooking to reduce waste from has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,Menu Design,"Operational changes can potentially be introduced over weeks to months after measurement, recipe",,,,0,,Single published figure stored as Value_Base.,,,,Operational changes can potentially be introduced over weeks to months after measurement recipe,,,month,,All,None,,,,CEVID-0271,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Use nose-to-tail cooking to reduce waste from has 0 universal payback benchmark; measure ROI from verified savings and avoided risk.,None,SG-INIT-0114,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,115
CTF-0115,CARD-0459,Adjust portion sizes and prep quantities based on waste data — ROI,timing,F&B Procurement & Menu design,Timing Factors,,ROI,,Adjust portion sizes and prep quantities based on waste data has a practical value timeline: Lisbon Marriott achieved its 50% reduction within nine months.,Menu Design,Lisbon Marriott achieved its 50% reduction within nine months,Lisbon Marriott achieved its 50% reduction within nine months,,,50,,Single published figure stored as Value_Base.,,percent,,Lisbon Marriott achieved its % reduction within nine months,,,month,,All,None,,,,CEVID-0272,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Adjust portion sizes and prep quantities based on waste data has a practical value timeline: Lisbon Marriott achieved its 50% reduction within nine months.,None,SG-INIT-0115,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,116
